"emp_no","last_name","first_name","sex","salary"
420693,"Weedon","KayLiang","F",40000
99550,"Hebert","Tsvetan","F",42382
423755,"Stasinski","Takahira","M",65625
285869,"Theuretzbacher","Basant","F",50182
421707,"Baumann","Radhia","F",40000
418808,"Jervis","Deborah","F",57366
23620,"Reeker","Clyde","F",77230
19527,"Chvatal","Ulf","F",43829
452620,"Ranft","Ramachenga","M",50585
456147,"Barbanera","Weiru","F",75955
441586,"Iivonen","Yuriy","M",45968
459471,"Narahara","Filipp","F",52512
12606,"Kinley","Richara","M",40000
487672,"Valtorta","Katsuo","M",40000
82591,"Lampe","Ugo","M",40627
237389,"Erie","Doowon","M",40000
286748,"Masada","Randi","M",40000
267678,"Coney","Nalini","F",66383
100189,"Rousseau","Lalit","M",40000
249310,"Rosin","Rosalyn","M",41215
57233,"Murillo","Hein","M",52331
93988,"Luders","Jaewoo","M",52117
202701,"Molenkamp","Elgin","M",40000
420542,"Bala","Charmane","M",59051
56516,"Axelband","Billur","F",41323
257850,"Merks","Cathie","F",40000
24715,"Kamber","Kerhong","M",59673
229691,"Horswill","Collette","M",88079
262290,"Rahier","Hausi","M",40000
105737,"Passino","Laurentiu","F",40000
72254,"Cooley","Ohad","M",53921
272773,"Vendrig","Mohammad","M",50595
436156,"Benaini","Nectarios","M",60657
234048,"Hofmeyr","Bilhanan","M",43688
213587,"Lichtner","Shahaf","M",57143
403715,"Iivonen","Hirochika","M",80834
26882,"Chimia","Kristina","M",69980
480057,"Teitelbaum","Hein","M",80318
266720,"Simkin","Aria","F",76109
438767,"Naudin","Sreenivas","F",55397
243992,"Beausoleil","Vasiliy","M",52873
429904,"Gopalakrishnan","Yakichi","F",76246
405655,"Cyne","Younwoo","M",40000
78555,"Levasseur","Rajmohan","F",40000
272700,"Gilg","Shahab","M",40000
245846,"Lakshmanan","Mohan","F",57135
211504,"Ouhyoung","Jaewon","M",43669
274673,"Shumilov","Sandeepan","M",40000
410860,"Baak","Fen","F",40000
463604,"Bellmore","Lech","M",40000
12621,"Ginesta","Ingmar","M",40000
222252,"Mandell","Chandrasekaran","F",43384
287301,"Jansch","Dinkar","M",92054
274354,"Herber","Arve","F",52176
221382,"Remmers","Huiqun","F",40000
207970,"Cronin","Xiaobin","F",46353
57644,"Mansanne","Sigeru","M",40000
402165,"Skogmar","Kellyn","F",43324
67808,"Bruckman","Somnath","M",40000
462329,"Danley","Mamdouh","M",41650
252564,"Bratsberg","Mona","M",64374
473393,"Pileggi","Arie","M",54049
205459,"Mahnke","Lijia","F",55445
275938,"Chimia","Hyuckchul","M",97578
206221,"Salinas","Alagu","M",40000
47237,"Gischer","Teruyuki","F",68221
241347,"Farrar","Nectarios","F",44642
76952,"Scharstein","Zhanqiu","F",40000
418983,"Teitelbaum","Fen","M",42222
292547,"Schueller","Atreye","M",41278
480153,"Restivo","Yuriy","M",75419
203615,"Vasanthakumar","Kersti","M",61011
81946,"Osgood","Panayotis","F",67047
452086,"Otillio","Tsutomu","M",40000
458235,"Luiz","Lakshmi","M",57974
71947,"Akaboshi","Koichi","F",40000
286973,"Eugenio","Kensyu","F",40000
46854,"Roison","Tooru","M",48746
419526,"Eugenio","Vitaly","F",75892
462998,"Erdi","Chinhyun","M",40000
421365,"Anguita","Baruch","M",58890
463686,"Wiegley","Uri","M",65837
53032,"Oberman","Yechezkel","F",54914
61964,"Douceur","Atilio","M",85970
428897,"Emmart","Randy","F",65247
460353,"Seiwald","Heeju","F",63216
81817,"Aloia","Demos","M",76190
454652,"Boissier","Zejun","F",68016
30988,"Murtha","Zhiguo","M",40000
242648,"Vickson","Nitsan","M",40000
240839,"Bellone","Christ","M",88962
408056,"Riexinger","Hilary","M",40000
83617,"Cherinka","Breannda","M",65241
483041,"Benzmuller","Gian","M",40000
497259,"Undy","Marit","M",44477
470256,"Awdeh","Taisook","M",40000
16973,"Thisen","Vidya","F",65320
251529,"Rohrbach","Troy","F",40000
212830,"Lenart","Dines","F",44519
98780,"Nitta","Shietung","M",40000
208480,"Kranzdorf","Uno","F",40000
435710,"Gniady","Masasuke","M",40000
488536,"Riexinger","Angus","F",67500
208653,"Schade","Phillip","F",54926
106366,"Thiria","Matk","M",40000
53514,"Dayana","Navid","M",85147
14718,"Gniady","Arto","F",40000
279286,"Benzaken","Kenroku","F",40000
267109,"Kaminger","Mohua","M",65852
436216,"Skafidas","Shaowei","M",63858
41572,"Sridhar","Muzhong","M",49017
203111,"Kruskal","Neven","F",57227
251954,"Yurek","Masato","M",40660
478457,"Peron","Tooru","F",75191
235881,"Ginesta","Hercules","F",45445
217630,"Ghemri","Alassane","F",105042
266499,"Hofman","Urs","M",49906
229962,"Liedekerke","Niclas","F",54406
101450,"Kambil","Mohamadou","F",41181
239161,"Stellhorn","Emran","F",46611
263881,"Larfeldt","Chinhyun","M",60505
480933,"Mawatari","Abdelkader","M",40000
472719,"Lammel","Arunas","F",40000
254336,"Danlos","Adin","M",77528
90661,"Marquardt","Christ","M",52063
269707,"Thummel","Arumugam","M",46504
444787,"Cherinka","Dekang","F",63035
290991,"Schaar","Shaibal","M",40000
279561,"Ozeki","Foong","M",46836
84640,"Alblas","Constantijn","M",46526
490693,"Besancenot","Bedir","F",94527
297629,"Ishibashi","Sham","F",40000
221140,"Geffroy","Surveyors","F",40000
22301,"Sadowsky","Margareta","M",62889
472990,"Hitomi","Kyoichi","M",72260
254394,"Garnick","Mingsen","M",40000
457621,"Stemann","Duro","F",40000
236491,"DeMori","Lubomir","M",50489
284614,"Mitchem","Amabile","F",57363
51046,"Lienhardt","Shushma","M",63303
455953,"Stiles","Valeska","F",47614
439483,"Marzano","Uriel","F",105904
54047,"Pulkowski","Zeydy","M",56176
47268,"Spelt","Yechiam","M",60086
292389,"Hasham","Utpal","F",64848
97607,"Birsak","Jinya","F",62522
207748,"Cyre","Irene","M",50689
451784,"Birge","Yagil","M",50973
420560,"Lorie","Mahendra","F",40000
479500,"Tanemo","Martijn","F",55233
290841,"Hmelo","Atilio","F",40000
69096,"Assaf","Shugo","M",65859
105960,"Zykh","Shaowei","F",76278
237063,"Curless","Bouchung","M",56665
233631,"Bierbaum","Kwangho","M",57844
239528,"Schwabacher","Huican","F",49588
23642,"Pusterhofer","Kwangjo","M",48854
266539,"Nourani","Brewster","M",60691
201857,"Lanzelotte","Piyush","F",40000
454296,"Gischer","Yuriy","F",47605
247675,"Stemann","Toong","M",44196
213325,"Denos","Munenori","M",40000
409429,"Baezner","Shaunak","F",41496
287119,"Itschner","Zijian","M",86231
14739,"Piancastelli","Ute","M",40000
38087,"Jayawardene","Zijian","F",66477
492041,"Lunt","Dante","M",40000
297472,"Picel","Edwin","M",40000
96995,"Tomescu","Rimli","F",63050
58367,"Goldhammer","Mark","F",40000
482422,"Sinicrope","Nobuyoshi","M",49532
484857,"Fioravanti","Kwok","M",78272
250486,"Kirkerud","Jaideep","F",78089
105152,"Cesareni","Mikhail","M",47925
445227,"Parveen","Ramya","F",51489
483170,"Pashtan","Shigehito","F",40000
420704,"Varker","Kristof","F",49741
103321,"Bellmore","Magdalena","F",51499
480721,"Journel","Chanjung","F",48083
436645,"Pouyioutas","Gil","M",40000
457029,"Masada","Lunjin","F",40000
211533,"Antonakopoulos","Eberhardt","M",40000
428790,"Schach","Junsik","M",74147
490300,"Nivat","Filipp","M",40000
231748,"Curless","Christophe","F",47969
261955,"Kalefeld","Bernardo","F",54914
282588,"Heyers","Anoosh","F",56198
452362,"Baez","Krisda","M",54904
208304,"Molberg","Uri","M",58242
487593,"Zaccaria","Shaibal","F",40000
438542,"Angiulli","Moriyoshi","F",41779
51217,"Harllee","Doohun","M",40000
216311,"Haumacher","Geoff","F",40000
10434,"Peltason","Dzung","F",40000
221694,"Olivero","Weiwu","M",45949
217743,"Benveniste","Arunas","F",52339
79772,"Gulik","Xiaoqiu","M",69129
440509,"Hoogerwoord","Beshir","M",61206
479643,"Kemmerer","Arif","M",40000
442517,"Merli","Supot","M",45176
209653,"Kohling","Subhankar","F",40000
429640,"Colorni","Goh","M",69189
484006,"Bonifati","Debaprosad","F",40000
74797,"Strooper","Cullen","F",54504
232790,"Mahnke","Sugwoo","F",48839
406064,"Ramsay","Fumiya","M",57761
95371,"Angelov","Maik","M",90443
212493,"Radwan","Youjian","M",54299
52702,"Angelopoulos","Jeanna","M",40000
10959,"Vigier","Kerryn","M",76685
47727,"Sambasivam","Katsuyuki","M",88923
80310,"Duclos","Duke","F",48332
45115,"Weedman","Gay","M",108250
293787,"Weedman","Kolar","M",91751
75973,"Langford","Masato","F",42165
404549,"Perl","Fei","F",40000
438041,"Rosti","Vidya","F",40000
84029,"Eugenio","Babette","F",40000
87332,"Baja","Angel","M",76585
472964,"Beznosov","Shigeo","M",57575
211017,"Haldar","Yishai","M",46465
236333,"Krone","Hilari","M",44409
271878,"Bauknecht","Sanjeeva","M",48811
252977,"Solovay","Lobel","F",86843
415885,"Gecsei","Qunsheng","M",61218
434891,"Kaiserswerth","Youngkon","M",40000
31141,"Talmon","Serif","F",47335
204798,"Cannata","Tadahiro","M",68616
423448,"Calkin","Aleksandar","F",70333
33898,"Lorch","Ziva","F",53738
439376,"Fandrianto","Jinya","F",66434
481341,"Ranka","Hidde","F",79188
97773,"Gniady","Taegyun","F",59312
202498,"Chiola","Bowen","M",55626
42552,"Socorro","Kellie","M",57145
58049,"Wuwongse","Teruyuki","M",67905
463639,"Lorin","Nikolaus","M",40000
414214,"Luck","Luerbio","M",40000
488307,"Terwilliger","Berry","F",54639
275327,"Grandbois","Elvis","M",87873
292134,"Farris","Lein","M",40000
268755,"Eickenmeyer","Sungwon","M",51397
254768,"Orsini","Kwun","M",40000
406680,"Lakshmanan","Nalini","M",40000
493112,"Fujisaki","Spyrose","F",76294
96798,"Siochi","Jinya","M",40000
260581,"Maliniak","Gritta","F",68996
289313,"Zaccaria","Oscal","F",43319
412007,"Rebaine","Joydip","M",40000
35287,"Conta","Yucel","M",55486
219508,"Perelgut","Kazuhisa","M",115476
69190,"Crabtree","Mack","M",56108
242173,"McConalogue","Wayne","M",49750
37256,"Compeau","Zorica","F",64784
43836,"Siksek","Gil","F",56752
451882,"Krider","Eirik","F",50965
459587,"Baumann","Edwin","M",40000
456661,"Rossi","Phillip","M",60206
43582,"Demizu","Kankanahalli","M",59155
479060,"Lammel","Ghassan","M",44176
85842,"Pews","Naftaly","F",53287
85898,"Iivonen","Hideo","M",40000
37681,"Biran","Jaques","F",40000
91732,"Mitsuhashi","Duke","M",45590
296528,"Lally","Juyoung","F",40000
76094,"Rusmann","Holgard","M",40000
31813,"Hiyoshi","Aloys","M",40000
81248,"Sudbeck","Masako","M",48823
57174,"Ramsak","Zito","M",55544
223729,"Mitchem","Nahla","F",62174
439517,"Demke","Oguz","M",40000
465495,"Huttel","Hugh","F",40000
65213,"Sullins","Apostol","F",54138
232988,"Dichev","Denis","M",40000
76858,"Thimonier","Danny","M",40000
67842,"Orlowska","Richara","F",68169
83786,"Puppe","Hein","F",84211
474982,"Vieth","Gil","F",58671
402930,"Jording","Xiaoqiu","F",52721
94062,"Genther","Maia","M",40000
250510,"Chaudhuri","Sajjad","F",46191
237804,"Hooghiemstra","Jongsuk","M",62961
476820,"Montresor","Dines","F",89692
239556,"Irland","Gilbert","M",43879
239690,"Msuda","Khue","F",58347
77863,"Gulak","Duangkaew","F",40000
464843,"Hartvigsen","Yuriy","M",50570
79021,"Kieras","Jahangir","M",40000
258519,"Kawashima","Goncalo","F",67904
228790,"Felder","Djenana","F",45831
68420,"Guardalben","Kristina","M",55622
279966,"Valiente","Gopalakrishnan","M",45306
27388,"Yemenis","Armond","M",40000
490516,"Cannane","Amalendu","M",51078
101867,"Prampolini","Bikash","F",40139
31822,"Miake","Koichi","F",57667
430265,"Impagliazzo","Jacopo","M",40000
28447,"Ghelli","Anneke","F",40000
89419,"Staelin","Bartek","M",48780
54036,"Quadeer","Arra","F",74883
62162,"Ranst","Berthier","F",51446
220156,"Azumi","Anyuan","M",40000
203120,"Angel","Conrado","M",43696
425466,"Sichman","Luisa","F",45316
266269,"Begiun","Sadok","F",65694
96212,"Keohane","Shuji","F",42189
52214,"Gluchowski","Larisa","M",40000
50426,"Raczkowsky","Kristen","M",74364
238157,"Cromarty","LiMin","F",50245
240900,"Moffat","Yaghout","F",99509
427318,"Molberg","Troy","M",68914
215026,"Brookner","Takahira","M",52442
461825,"Mamelak","Manibrata","M",40000
49777,"Deville","Lokesh","F",68202
92080,"Lores","Yechezkel","F",40000
248781,"Velasco","Youngkon","M",62058
495853,"Iwayama","Sasan","M",40000
15027,"Tomescu","Sudhanshu","M",40000
53408,"Flowers","Moheb","M",61559
469129,"Pouyioutas","Maik","M",50628
25328,"Schmittgen","Youssef","M",48236
425102,"Kaminger","Kristine","M",44651
497249,"Perin","Mingdong","F",73164
426511,"Polupanov","Oddvar","F",49354
206492,"Olano","Zijian","M",64112
51011,"Brattka","Muneo","M",40000
71725,"Yurek","Kannan","F",40000
21975,"Tetzlaff","Becky","M",53948
201372,"Kitai","Elgin","F",76821
292189,"Ponthieu","Kristinn","M",76049
210603,"Bael","Howell","F",40000
465489,"Hempstead","Neelam","M",79985
291999,"Servieres","Denis","F",43750
111400,"Staelin","Arie","M",72446
50279,"Brattka","Huan","F",65830
409772,"Erdmenger","Karoline","F",43252
287503,"Swiler","Akeel","M",49175
35735,"Velasco","Patricio","M",41723
281952,"Cappello","Edwin","F",54684
215193,"Ginneken","Prodip","M",73482
425941,"Comellas","Miyeon","M",40000
298844,"Morrin","Vojin","F",40000
82467,"Atchley","Xiaopeng","M",40000
35378,"Rissland","Gully","F",60302
464528,"Egerstedt","Katsuyuki","F",84021
430693,"Stiles","Khalid","F",43482
65080,"Bugaenko","Marl","F",70356
411310,"Peak","Rosella","M",40000
481665,"Rullman","Zhiwei","M",40318
17071,"Calkin","Koldo","F",40000
259192,"Rando","Mang","M",40000
440812,"Baer","Yechiam","M",40000
461222,"Cairo","Toshimitsu","M",69883
86439,"Luce","Kenton","M",40000
264304,"Otillio","Roded","M",61507
408799,"Marzano","Vidya","F",40000
86124,"Melichar","Bingning","F",47693
269333,"Bolsens","Etsuo","M",49629
94118,"Ellozy","Gina","F",40000
435355,"Taubman","Conor","F",71334
77175,"Fritzsche","Miquel","M",73009
75962,"Ligten","Nidapan","M",56653
273598,"Hennebert","Ayakannu","M",40000
83419,"DiGiano","Nectarios","F",57888
258107,"Swab","Shai","M",55509
286974,"Thummel","Licheng","M",92293
413422,"Murtafg","Ortrud","M",40000
220254,"Kaiser","Marsha","F",40000
18679,"Lambe","Roded","F",80953
37223,"Trumbly","Guiseppe","M",72125
435553,"Moffat","Somnath","M",74641
254217,"Jenevein","Luigi","F",57091
245276,"Docker","KayLiang","M",53892
44129,"Kamber","Nectarios","F",55531
290423,"Krohn","Arco","M",49747
490188,"Gils","Rimon","M",42202
223880,"Biron","Alois","F",68000
486241,"Dulin","Candida","F",70549
208221,"Deverell","Kellyn","M",44679
408881,"Aloia","Christophe","F",51437
11750,"Dalphin","Mong","F",40000
242317,"Sudkamp","Arif","M",50566
404075,"Nourani","Olivera","M",55928
102563,"Buescher","Erzsebet","M",40000
20224,"Parhami","Yefim","M",40000
100558,"Matzel","Annemarie","M",80614
415183,"Chiodo","Adel","M",85745
100198,"Swab","Lunjin","M",40000
76580,"Sinicrope","Berto","M",46287
82161,"Flasterstein","JoAnne","M",40000
435390,"Mungall","Niteen","F",47120
230299,"DeMori","Aran","M",49484
83040,"Streng","Emran","M",40714
494046,"Kroft","Dmitri","F",57257
434199,"Munck","Dipayan","F",43410
297894,"Cangellaris","Ronghao","M",40000
239341,"Gecsei","Shigehiro","M",63056
61764,"Limongiello","Serenella","F",40000
279490,"Sankaranarayanan","Bouchung","M",56569
489133,"Koblick","Teruyuki","F",41392
91282,"Gelosh","Ghassan","M",40000
23592,"Templeman","Marek","M",68278
54650,"Brickell","Bokyung","F",54276
92936,"Renear","Shih","M",40000
105496,"Conry","Remzi","M",40000
229952,"Kruskal","Basem","F",66644
416563,"Rabejac","Xuedong","F",65402
26636,"Tiemann","Moni","M",68058
38910,"Ritcey","Magy","F",40000
212138,"Rodham","Suebskul","F",40000
431062,"Magalhaes","Chikara","M",40000
62600,"Frezza","Munehiko","F",84895
25190,"Khasidashvili","Paris","M",43749
477519,"Masaki","Leszek","F",40000
17546,"Naudin","Claudi","M",40000
43432,"Kushner","Sudharsan","M",43693
216479,"Kisuki","Jixiang","F",60694
41229,"Chepyzhov","Sreekrishna","F",46157
107145,"Zielinski","Munehiko","M",40000
57709,"Chleq","Geoff","F",50471
425447,"Stemann","Mizuhito","M",59185
275105,"Haraldson","Dietrich","F",49176
260078,"Ramamoorthy","Arnould","M",40000
82203,"Billawala","Koichi","M",93860
61513,"Lichtman","Oscar","M",42567
204598,"Lambe","Nechama","M",75039
32968,"Kropp","Sachar","M",44148
263325,"Sinicrope","Dinkar","M",65564
99621,"Vecchio","Bojan","M",40000
11371,"Masamoto","Tadahiko","M",46423
434736,"Rajaraman","Francoise","M",58214
101342,"Rouquie","Gay","M",73778
431749,"Frijda","Gadiel","M",40000
412423,"Meszaros","Kellyn","F",66269
84365,"Sullins","Naftaly","M",58334
474702,"Kornyak","Apostol","M",40987
450591,"Swiss","Caolyn","M",40000
71000,"Calkin","Aram","M",40000
252582,"Tyugu","Xiong","M",40000
93736,"Gilg","Fen","M",40000
82478,"Ginneken","Vishwani","F",54571
408625,"Simkin","Abdelwaheb","M",40000
219764,"Remmele","Hidde","M",62267
293339,"Speek","Heping","M",40000
444724,"Maginnis","Yuichiro","M",85818
454482,"Toyoshima","Fuqing","F",40000
453536,"Pollacia","Fumiko","F",83280
52045,"Onuegbe","Arno","M",40000
23020,"Kampfer","Arvind","F",40000
491029,"Krychniak","Teruyuki","F",40000
495366,"Delaune","Susanta","M",71866
229852,"Hopewell","Gina","M",60080
22199,"Perz","Alois","M",45320
83731,"Setiz","Huican","M",51284
418185,"Kranzdorf","Josyula","M",59201
489530,"Demos","Roddy","M",40000
299127,"Liedekerke","Ziya","M",49310
267294,"Bugrara","Sibyl","M",40000
59579,"Pillow","Mingdong","F",40056
496121,"Jayawardene","Malu","M",55664
22841,"Walstra","Hinrich","M",40000
414737,"Rullman","Palash","F",40000
14633,"Schahn","Uli","M",61842
233338,"Perri","Odysseas","M",40000
479012,"Docker","Kazunori","F",73158
89133,"Kermarrec","Fumino","M",40696
73361,"Swan","Lansing","F",52191
405010,"Bierman","Genevieve","M",42921
48830,"Cannane","Jessie","M",57472
272291,"Harnett","Frazer","F",40000
491513,"Decleir","Satosi","F",57697
451693,"Ghalwash","Kaijung","F",40896
434267,"Suessmith","Mads","M",80344
491676,"Schusler","Paddy","M",40000
240765,"Decleir","Fumino","F",62520
281918,"Riexinger","Frazer","F",78917
411260,"Marciano","Padma","M",40000
36975,"Antonakopoulos","Peternela","F",40194
25891,"Oaver","Georg","F",40000
80853,"Bashian","Claude","F",56618
45876,"Conta","Subhrajyoti","F",40000
248148,"Shanbhogue","Baziley","F",40000
480900,"Riefers","Gino","M",80805
107353,"Merro","Tse","M",40000
86840,"Kambil","Nishit","M",40000
98676,"Cannard","Mechthild","M",41978
241164,"Maliniak","Zongyan","M",40000
205943,"Krohm","Chinya","M",61107
448862,"Lupu","Maria","M",80606
466675,"Wolniewicz","Chaitali","M",55057
36977,"Erev","Shigenori","M",55937
82476,"McClurg","Phillip","M",65664
415628,"Cappelli","Akhilish","M",92930
454333,"Doering","Amstein","F",76224
235895,"Plavsic","Saeed","M",40000
447365,"Naumovich","Hironoby","M",53608
432854,"Vernadat","Xinglin","M",51950
264298,"Guting","Barna","F",40000
488495,"Alblas","Vincent","M",49522
269272,"Litecky","Mart","M",50699
453831,"Ashish","Dayanand","M",40000
28391,"Brlek","Elvia","M",40000
410140,"Marshall","Xianlong","M",87317
28942,"Farrow","Gretta","F",40000
90645,"Dulin","Luisa","F",67911
214423,"Lund","Ishfaq","F",40000
89008,"DiGiano","Kerryn","M",50514
294511,"Fiutem","Leaf","M",40000
267828,"Stentiford","Freyja","F",98092
55423,"Kobuchi","Xiaobin","M",40000
225988,"Glinert","Macha","M",56418
264047,"Barriga","Isaac","M",40000
291166,"Sabnani","Arvin","M",40000
23035,"Remmers","Kwangho","M",40000
494416,"Menhardt","Boriana","F",43150
56631,"Cherinka","Kazunori","F",47643
60476,"Stavenow","Dmitri","F",46463
104324,"Coors","Arvin","F",59351
445142,"Chenney","Mingdong","M",63665
479189,"Dulin","Arnould","M",40000
267005,"Condotta","Filipe","F",122423
244462,"Heystek","Rafael","M",42562
488623,"Rodiger","Zdislav","M",40000
77713,"Leonhardt","Mong","F",40000
489972,"Selenyi","Sivanarayana","M",40000
483517,"Bolsens","Elzbieta","M",40000
256529,"Strehl","Shaw","M",44896
279136,"Tasistro","Yongqiao","F",51890
227927,"Delgrossi","Rosine","M",40000
446032,"Speckmann","Arnould","M",70892
38246,"Veldwijk","Wonhee","M",57172
469382,"Ernst","Frazer","M",62199
31002,"Skogmar","Yahiko","M",43203
231834,"Luck","Kwangho","M",74578
422621,"Hashii","Zhonghui","M",53210
225989,"Scharstein","Harngdar","F",44622
405192,"Alvarado","Sadun","F",40791
480409,"Fujisawa","Genki","M",73755
239573,"Lowrie","Jeane","M",53202
473270,"Strandh","Marie","M",40000
486108,"Fontet","Eberhardt","M",40000
431224,"Argence","Debatosh","M",61775
209522,"Schrooten","Hilary","M",65686
463200,"Tyugu","Bangqing","M",55872
25971,"Etalle","Goetz","M",40000
446575,"Berendt","Saniya","M",40000
